X0,X0.525629870157858,X0.1,X0.2,X0.525629870157858.1,X0.3,X0.4,X0.5,X0.525629870157858.2,X0.6,X0.525629870157858.3,X0.7,X0.8,X0.525629870157858.4,X0.9,X0.525629870157858.5,X0.10,X0.11,X0.12,X0.525629870157858.6,X0.13,X2.9894919358455e.05,X0.14,X0.15,X2.9894919358455e.05.1,X0.16,X0.17,X0.18,X2.9894919358455e.05.2,X0.19,X2.9894919358455e.05.3,X0.20,X0.21,X2.9894919358455e.05.4,X0.22,X2.9894919358455e.05.5,X0.23,X0.24,X0.25,X2.9894919358455e.05.6,X0.104416216017897,X0.143422157422572,X0.0910370961178344,X0.0794788106509852,X0.0402309743800643,X0.0157848752527886,X0.305388559214362,X0.309355615013229,X0.215330114647016,X0.0729465927265661,X0.0251266797207815,X0.0718225437586882
0.650965296909829,0,1.30193059381966,0,0.650965296909829,0.650965296909829,0,0,0,0.650965296909829,0,0,0,0,0,0,0,0,0,0.650965296909829,0.0000287841019648028,0,0.0000575682039296056,0,0.0000287841019648028,0.0000287841019648028,0,0,0,0.0000287841019648028,0,0,0,0,0,0,0,0,0,0.0000287841019648028,0.125659932343875,0.101105065668728,0.0395891705933978,0.0641281537152998,0.00776920572208912,0.0107831750467816,0.256636174707985,0.263659495587397,0.278290454616106,0.138065823484373,0.0378856350060734,0.0254336324960998
0,0,0,0,0.543025483860142,0.543025483860142,0.543025483860142,0,0.543025483860142,0,0,0.543025483860142,0,0,0.543025483860142,0.543025483860142,0,0,0,0,0,0,0,0,0.0000408460024017449,0.0000408460024017449,0.0000408460024017449,0,0.0000408460024017449,0,0,0.0000408460024017449,0,0,0.0000408460024017449,0.0000408460024017449,0,0,0,0,0.162280287816539,0.13930308761032,0.0363116253827922,0.0620668353593433,0.0549265932720663,0.00208608669879712,0.338838012923675,0.336579228990859,0.1830595289639,0.0687560758428573,0.0503590363611113,0.0223672709151955
0,0.517830938762245,0,0,0.517830938762245,0.517830938762245,0,0.517830938762245,0,0.517830938762245,0.517830938762245,0,0,0,0,0,0,0,0,0.517830938762245,0,0.0000276458456587729,0,0,0.0000276458456587729,0.0000276458456587729,0,0.0000276458456587729,0,0.0000276458456587729,0.0000276458456587729,0,0,0,0,0,0,0,0,0.0000276458456587729,0.178817069074815,0.0987226042836425,0.0942876929917072,0.0137789634495246,0.0784146212258281,0.0181481102122372,0.372372953516275,0.227273732576206,0.256401395562289,0.0409766724354331,0.0525630463510248,0.0503845537131135
0,0,0,0,0.512765660042726,0.512765660042726,0,0.512765660042726,0,0.512765660042726,0,0.512765660042726,0,0.512765660042726,0,0,0.512765660042726,0,0,0,0,0,0,0,0.0000277736888735825,0.0000277736888735825,0,0.0000277736888735825,0,0.0000277736888735825,0,0.0000277736888735825,0,0.0000277736888735825,0,0,0.0000277736888735825,0,0,0,0.130209506818912,0.116056200346978,0.0957396044710294,0.0388550742725676,0.0649321821265684,0.0414417719212191,0.252051781265536,0.265435921933715,0.278350687259931,0.0957247960716894,0.0795132938761793,0.0288957459040752
0.600505890182125,0.600505890182125,0,0,0.600505890182125,0,0,0,0,0,0,0,0,0.600505890182125,0.600505890182125,0.600505890182125,0,0,0,0.600505890182125,0.0000297001179094681,0.0000297001179094681,0,0,0.0000297001179094681,0,0,0,0,0,0,0,0,0.0000297001179094681,0.0000297001179094681,0.0000297001179094681,0,0,0,0.0000297001179094681,0.126762589876215,0.114192260127622,0.0645478376803755,0.0711059024564654,0.0190720670721843,0.00381345260501257,0.244865592116401,0.307310090021057,0.287820872648864,0.100891300538463,0.0516574150799379,0.00742502947736702
0,0,0.531618968483767,0.531618968483767,0.531618968483767,0.531618968483767,0,0,0,0.531618968483767,0.531618968483767,0,0.531618968483767,0,0,0,0,0,0,0,0,0,0.0000252846418556904,0.0000252846418556904,0.0000252846418556904,0.0000252846418556904,0,0,0,0.0000252846418556904,0.0000252846418556904,0,0.0000252846418556904,0,0,0,0,0,0,0,0.0962707195170348,0.129128918397286,0.0878820380038452,0.107712063471052,0.0473783077664481,0.00000898436056737566,0.253084094190348,0.265845252934915,0.239731274826358,0.169318604186631,0.0719322776152537,0.0000632116046392261
0.520349083467531,0,0,0.520349083467531,0.520349083467531,0.520349083467531,0.520349083467531,0.520349083467531,0,0,0.520349083467531,0,0,0,0,0,0,0,0,0,0.0000293848861776434,0,0,0.0000293848861776434,0.0000293848861776434,0.0000293848861776434,0.0000293848861776434,0.0000293848861776434,0,0,0.0000293848861776434,0,0,0,0,0,0,0,0,0,0.0632864686134799,0.088326342963746,0.102508665373287,0.0981549566268225,0.0849447503750156,0.0424297325801176,0.28479831683372,0.260999497518446,0.228981725539286,0.124853442880189,0.08940351619548,0.0109341161467011
0,0,0,0,0.738022630725949,0,0.738022630725949,1.4760452614519,0,0,2.21406789217785,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000278079803341963,0,0.0000278079803341963,0.0000556159606683926,0,0,0.0000834239410025889,0,0,0,0,0,0,0,0,0,0.0760129360606713,0.0812417525971016,0.0419817531284779,0.0104338687441512,0.0362115969924102,0.0160954617512391,0.320742806770687,0.344999708016206,0.189208278991905,0.0355080100887353,0.0884655278371787,0.0210478603149532
0.58556542578131,0.58556542578131,0,0,0.58556542578131,0,0,0.58556542578131,0,0.58556542578131,0.58556542578131,0,0,0,0,0,0,0,0,0.58556542578131,0.0000289876918260507,0.0000289876918260507,0,0,0.0000289876918260507,0,0,0.0000289876918260507,0,0.0000289876918260507,0.0000289876918260507,0,0,0,0,0,0,0,0,0.0000289876918260507,0.138465142841952,0.122917326769691,0.0674746454562378,0.0514127029401416,0.0215577668197666,0.0126069893909013,0.317560163954385,0.32081548174645,0.234133586879011,0.0372230950738317,0.0557984079959649,0.0344402766585308
1.36643242598804,0,0,0.683216212994021,0.683216212994021,0,1.36643242598804,0,0,0,0.683216212994021,0,0,0,0,0,0,0,0,0,0.0000601894764719336,0,0,0.0000300947382359668,0.0000300947382359668,0,0.0000601894764719336,0,0,0,0.0000300947382359668,0,0,0,0,0,0,0,0,0,0.0956952937675992,0.0526375049490474,0.0552189690882241,0.0439625720494198,0.0459679482777998,0.0233014988738889,0.352418413164642,0.305118513079173,0.181173333654344,0.0638550155890744,0.086206377676927,0.0111982520976033
0,0,0,0,0.527963647379838,0,0,0.527963647379838,0,0.527963647379838,0,1.05592729475968,0,0,0,0,0,0,0,1.05592729475968,0,0,0,0,0.0000282324775128317,0,0,0.0000282324775128317,0,0.0000282324775128317,0,0.0000564649550256633,0,0,0,0,0,0,0,0.0000564649550256633,0.0604807172365031,0.0968423127806589,0.0874653088286398,0.100646343656395,0.0838366146801982,0.0427650554377669,0.277674886081953,0.284566433842835,0.2155126170942,0.104581566450782,0.0721001010722695,0.0455361629804462
0.613772490005022,0,0.613772490005022,0,0.613772490005022,0.613772490005022,0,0,0,0.613772490005022,0,0,0.613772490005022,0,0,0,0.613772490005022,0,0,0,0.0000302942174397751,0,0.0000302942174397751,0,0.0000302942174397751,0.0000302942174397751,0,0,0,0.0000302942174397751,0,0,0.0000302942174397751,0,0,0,0.0000302942174397751,0,0,0,0.104290809824926,0.104629673616658,0.0592041261223904,0.0759051210844231,0.0320306994268961,0.0101670799196842,0.253329334496631,0.252296301681935,0.259179147884252,0.119765159226407,0.08863179196355,0.0267679705297853
0.768163258659159,0,0,0,0.768163258659159,0,0,0.768163258659159,0,0,0.768163258659159,0,0.768163258659159,0.768163258659159,0.768163258659159,0,0,0,0,0,0.0000296823983377857,0,0,0,0.0000296823983377857,0,0,0.0000296823983377857,0,0,0.0000296823983377857,0,0.0000296823983377857,0.0000296823983377857,0.0000296823983377857,0,0,0,0,0,0.088993173025855,0.045313259281371,0.0365081879289904,0.0260665447540364,0.0346602943939599,0.000295281956628581,0.388248738498071,0.220097951914515,0.279655684179282,0.0349183734045711,0.0763817156426239,0.000667853962600178
0,0,0,0,0.638158753732112,0,0,0,0,0,1.27631750746422,0.638158753732112,0.638158753732112,0,0.638158753732112,0.638158753732112,0,0,0,0,0,0,0,0,0.0000286620004929864,0,0,0,0,0,0.0000573240009859728,0.0000286620004929864,0.0000286620004929864,0,0.0000286620004929864,0.0000286620004929864,0,0,0,0,0.0754738871181402,0.0627490015687218,0.0739669390370772,0.0502167761470553,0.0510213028878853,0.0484133395090083,0.239064013711901,0.323072337156844,0.314849209215406,0.0636583030949228,0.0334600193755123,0.0258674554449202
0,0,0.550352553093749,0,0.550352553093749,0,0,0.550352553093749,0,0,0,1.1007051061875,0,0,0,0,0.550352553093749,0,0,0.550352553093749,0,0,0.0000317825564617115,0,0.0000317825564617115,0,0,0.0000317825564617115,0,0,0,0.0000635651129234231,0,0,0,0,0.0000317825564617115,0,0,0.0000317825564617115,0.13389373165503,0.124833057432426,0.0963440024862727,0.0133044427595095,0.0366936557724195,0.0445785568005937,0.293705782518323,0.268505393499832,0.253367361857118,0.0672836720294434,0.0658439222217278,0.0512620853170946
0.792293331076882,0,0,0,0.792293331076882,0,0.792293331076882,3.16917332430753,0,0,0,0,0,0,0,0,0,0,0,0,0.0000463323325549501,0,0,0,0.0000463323325549501,0,0.0000463323325549501,0.000185329330219801,0,0,0,0,0,0,0,0,0,0,0,0,0.0600583698342871,0.0284518873536357,0.0423756503539808,0.0366964917568217,0.0366964917568217,0.00342777786757102,0.307702286963935,0.243694169539271,0.328380406983209,0.0517485822306238,0.0517485822306238,0.0166796397197821
0.857918709800074,0,0,0,0.857918709800074,0,0,1.71583741960015,0,0,0,0,0,0,0,0.857918709800074,0,0,0,1.71583741960015,0.000035135799866484,0,0,0,0.000035135799866484,0,0,0.0000702715997329679,0,0,0,0,0,0,0,0.000035135799866484,0,0,0,0.0000702715997329679,0.0372105082001586,0.0364606872477934,0.0146494767210621,0.0310065548421104,0.0206123549216566,0.0021417082671449,0.373289764941499,0.308924493166087,0.14555005094691,0.10841853764801,0.052763430659499,0.0110185868381294
0,0,0.541131866043456,0,0.541131866043456,0,0,1.08226373208691,0,0,0,1.08226373208691,0,0,0,0.541131866043456,0,0,0,0,0,0,0.0000337037374074411,0,0.0000337037374074411,0,0,0.0000674074748148822,0,0,0,0.0000674074748148822,0,0,0,0.0000337037374074411,0,0,0,0,0.129148587451022,0.0975313347818351,0.100163346065084,0.0881419934345553,0.00705208459146492,0.0368307876325827,0.325470251396177,0.267573971277675,0.255733848326441,0.0947108724886503,0.00713171083541454,0.0493456419382345
0.510421896364346,0.510421896364346,0,0.510421896364346,0.510421896364346,0,0,0,0,0.510421896364346,0.510421896364346,0,0,0,0,0.510421896364346,0,0,0,0,0.0000259233911943425,0.0000259233911943425,0,0.0000259233911943425,0.0000259233911943425,0,0,0,0,0.0000259233911943425,0.0000259233911943425,0,0,0,0,0.0000259233911943425,0,0,0,0,0.134436041992614,0.0702986723518138,0.0983175677620797,0.10635216987494,0.0459365414914814,0.0342371101627245,0.251897592235426,0.205336589311267,0.239296231775856,0.1601884112072,0.102099276218918,0.0411559758601381
0.813288218609271,0,0,0,0.813288218609271,0,1.62657643721854,0,0,0,1.62657643721854,0,0,0,0,0,0.813288218609271,0,0,0,0.0000337876647993351,0,0,0,0.0000337876647993351,0,0.0000675753295986701,0,0,0,0.0000675753295986701,0,0,0,0,0,0.0000337876647993351,0,0,0,0.0378285562409949,0.0532410186142154,0.044526716680639,0.0196871052502309,0.0199304410852388,0.0114979435194104,0.344046275585709,0.260563713399512,0.269169431623903,0.0339397092909321,0.0491036132528736,0.0431434691822709
0.532991564928793,0,0,0,0.532991564928793,1.59897469478638,0,0,0,0,0.532991564928793,0,0.532991564928793,0,0,0,0,0,0,0,0.0000279361602865133,0,0,0,0.0000279361602865133,0.0000838084808595398,0,0,0,0,0.0000279361602865133,0,0.0000279361602865133,0,0,0,0,0,0,0,0.157469213207979,0.112857606026813,0.0420803236410061,0.112390012526901,0.0334688855247646,0.00874239414374452,0.278735832874715,0.273240790146358,0.260099620347582,0.129537181632533,0.0326126735184756,0.0257459653200506
1.1128438089216,0.556421904460801,0,0.556421904460801,0.556421904460801,0,0,0,0,0,0,0,0,0,0.556421904460801,0,0.556421904460801,0,0,0,0.0000682214331276457,0.0000341107165638229,0,0.0000341107165638229,0.0000341107165638229,0,0,0,0,0,0,0,0,0,0.0000341107165638229,0,0.0000341107165638229,0,0,0,0.142360266045344,0.135007595715418,0.0789728496157406,0.00989907953350033,0.0400156933233934,0.0373226113058031,0.280301402291558,0.324198483437542,0.230284858594024,0.0453979526747918,0.0656290186687952,0.0541541736167252
0.819565990634,0,0.819565990634,0,0.819565990634,0,0,0,0,0,0.819565990634,0,0,0,0,0,0.819565990634,0,0,1.639131981268,0.000032401467138432,0,0.000032401467138432,0,0.000032401467138432,0,0,0,0,0,0.000032401467138432,0,0,0,0,0,0.000032401467138432,0,0,0.0000648029342768641,0.0430259032027,0.0454546870159438,0.035365501844843,0.0439335725373271,0.0112046144843537,0.00144973028083248,0.24019531604391,0.320421348678668,0.314686288995166,0.102602485840559,0.0187442487395829,0.00331791023497544
0.607480711879917,0,0,0,0.607480711879917,0,0.607480711879917,0.607480711879917,0,0.607480711879917,0,0.607480711879917,0,0,0,0,0.607480711879917,0,0,0,0.0000321724443014558,0,0,0,0.0000321724443014558,0,0.0000321724443014558,0.0000321724443014558,0,0.0000321724443014558,0,0.0000321724443014558,0,0,0,0,0.0000321724443014558,0,0,0,0.117396255051506,0.0874325726783849,0.0786649858080356,0.068461253786731,0.0376240141499267,0.0029402066454988,0.317448725166895,0.302961473497949,0.251585297192954,0.0859937263733612,0.0311557950615298,0.0108228102630097
0,0,0,0,0.534914512102334,0,0.534914512102334,0.534914512102334,0.534914512102334,0,0,0.534914512102334,0.534914512102334,0,0,0,0,0,0,0.534914512102334,0,0,0,0,0.0000318466266460725,0,0.0000318466266460725,0.0000318466266460725,0.0000318466266460725,0,0,0.0000318466266460725,0.0000318466266460725,0,0,0,0,0,0,0.0000318466266460725,0.125453714489165,0.134201492454282,0.0863432259709982,0.0754957480715262,0.0320748114319362,0.0115164954797584,0.320042674479706,0.324195474594354,0.252253945000876,0.0708874062514928,0.00323880192990557,0.0293498511170204
0,0,0,0,0.642013312659649,0,0,1.2840266253193,0,0,0,0.642013312659649,0,0,1.2840266253193,0,0.642013312659649,0,0,0,0,0,0,0,0.0000404588028240244,0,0,0.0000809176056480489,0,0,0,0.0000404588028240244,0,0,0.0000809176056480489,0,0.0000404588028240244,0,0,0,0.110197540434159,0.0663950907553229,0.0659310435329325,0.0629805429519425,0.0508183069582494,0.00166416270774508,0.301575870369996,0.301863127870046,0.27776991078834,0.0641433859972083,0.0487649950437967,0.00584225112778913
0.505944596031067,0.505944596031067,0,0.505944596031067,0.505944596031067,0,0.505944596031067,0,0,0.505944596031067,0,0.505944596031067,0,0,0,0,0,0,0,0,0.0000291512893615285,0.0000291512893615285,0,0.0000291512893615285,0.0000291512893615285,0,0.0000291512893615285,0,0,0.0000291512893615285,0,0.0000291512893615285,0,0,0,0,0,0,0,0,0.150761168347499,0.084270840237369,0.126037578528926,0.0607328303906752,0.0678500036175039,0.00440298284696036,0.318850972778526,0.294559203353564,0.230974410998198,0.081305861158239,0.047414572146526,0.0268658282755846
0,0,0,0.543383139288497,0.543383139288497,0,0,0,0,1.08676627857699,0,0.543383139288497,0,0,0.543383139288497,0.543383139288497,0,0,0,0,0,0,0,0.000026560918795303,0.000026560918795303,0,0,0,0,0.0000531218375906059,0,0.000026560918795303,0,0,0.000026560918795303,0.000026560918795303,0,0,0,0,0.134819986131776,0.0880900142426155,0.0859833721499079,0.0900202198299961,0.00948540475604787,0.0482178636011598,0.238240817226349,0.249019238073483,0.22998037148101,0.156701452616649,0.0510660224758495,0.0749655372078631
1.25933783261159,0,0,0,0.629668916305793,0,0.629668916305793,0,0,0,0,0.629668916305793,0.629668916305793,0,0,0,0.629668916305793,0,0,0,0.0000672235013360671,0,0,0,0.0000336117506680335,0,0.0000336117506680335,0,0,0,0,0.0000336117506680335,0.0000336117506680335,0,0,0,0.0000336117506680335,0,0,0,0.134597334913718,0.090599408287526,0.0675984213444665,0.0542979248253393,0.0130116044203262,0.0102263899028308,0.317486513285044,0.319795640555938,0.26934440280322,0.0362637177957414,0.035023444196091,0.0220526696132968
0,0,0,0,0.82332357118575,0,0.82332357118575,0,0,0,0.82332357118575,0,0,0,0,0.82332357118575,0,0,0,2.46997071355725,0,0,0,0,0.0000331859875486175,0,0.0000331859875486175,0,0,0,0.0000331859875486175,0,0,0,0,0.0000331859875486175,0,0,0,0.0000995579626458524,0.0433633821737109,0.0366370755941947,0.0309558136235845,0.0288121260412882,0.0191822042232712,0.0177258271582007,0.276114053602007,0.318811145182058,0.255465732149257,0.0850092257045385,0.0339824512497843,0.0305842061248059
0,0.484799452525674,0,0,0.484799452525674,0,0,0.484799452525674,0,0,0.484799452525674,0.484799452525674,0,0.484799452525674,0.484799452525674,0,0,0,0,0,0,0.0000269614451334592,0,0,0.0000269614451334592,0,0,0.0000269614451334592,0,0,0.0000269614451334592,0.0000269614451334592,0,0.0000269614451334592,0.0000269614451334592,0,0,0,0,0,0.103779855283485,0.145478328834233,0.0945286212507186,0.110221531049029,0.0543383103168329,0.00685390074002697,0.273167969803181,0.318247506066325,0.201267187921273,0.122585602588299,0.0799487732542464,0.00475599892154219
0,0,0,0,1.35688376987903,0,0,0,0.678441884939513,0,0,0,0,0.678441884939513,0.678441884939513,0.678441884939513,0.678441884939513,0,0,0,0,0,0,0,0.0000563067818703424,0,0,0,0.0000281533909351712,0,0,0,0,0.0000281533909351712,0.0000281533909351712,0.0000281533909351712,0.0000281533909351712,0,0,0,0.122130258670894,0.0748643658983629,0.0343179650868378,0.050585305382975,0.0374864243778824,0.00217379564353469,0.295101028443371,0.287282831780674,0.118033091495705,0.139950506338736,0.0791954887006365,0.0804088998499424
0,0,0,0.539937736539973,1.07987547307995,0,0,0,0.539937736539973,0,0,0,0,0.539937736539973,0,0.539937736539973,0.539937736539973,0,0,0,0,0,0,0.0000271001241185685,0.0000542002482371369,0,0,0,0.0000271001241185685,0,0,0,0,0.0000271001241185685,0,0.0000271001241185685,0.0000271001241185685,0,0,0,0.153469796476949,0.121356729627366,0.0333080030543198,0.0819916510507674,0.0596249462896937,0.0103111369609302,0.302155543872391,0.215050324930488,0.140785144795963,0.0987149121142975,0.129378702554458,0.113888271608284
0,0,0,0,1.54877459018456,0,1.54877459018456,0.774387295092282,0,0,0.774387295092282,0,0,0,0,0,0,0,0,0.774387295092282,0,0,0,0,0.000051462963391821,0,0.000051462963391821,0.0000257314816959105,0,0,0.0000257314816959105,0,0,0,0,0,0,0,0,0.0000257314816959105,0.0823098579115472,0.0423619277132692,0.0351584222168617,0.0347871809475945,0.0234571204330993,0.00753819568534631,0.322479794353998,0.276235175450108,0.121622421383891,0.0831358442113172,0.131449274243559,0.0650517588754313
0,0,0,0,1.57217155724693,0,0.786085778623466,0,0,0,0,0,0,0.786085778623466,0,0.786085778623466,0,0,0,1.57217155724693,0,0,0,0,0.0000499594079810154,0,0.0000249797039905077,0,0,0,0,0,0,0.0000249797039905077,0,0.0000249797039905077,0,0,0,0.0000499594079810154,0.0660442544282963,0.0513274709152192,0.024586483506584,0.0378277840131849,0.0319359138852463,0.00219231462800299,0.271941547492662,0.333121838506214,0.109880721913445,0.06494723037532,0.127998501217761,0.0920851807906076
0,0.987360160797526,0,0,0.493680080398763,0.493680080398763,0,0,0.987360160797526,0,0,0,0,0.493680080398763,0,0,0,0,0,0,0,0.0000748780423884598,0,0,0.0000374390211942299,0.0000374390211942299,0,0,0.0000748780423884598,0,0,0,0,0.0000374390211942299,0,0,0,0,0,0,0.143575348638107,0.151941448752577,0.0586735813473448,0.0496224507533138,0.0618945476638985,0.0406125424459962,0.317172155851157,0.273237464479729,0.284753707399074,0.0461435936218883,0.0412166184327277,0.0374390211942299
0.629219467093898,0,0,0,0.629219467093898,0.629219467093898,0,0.629219467093898,0,0,0,0,0,0.629219467093898,0.629219467093898,0,0.629219467093898,0,0,0,0.0000319800444522618,0,0,0,0.0000319800444522618,0.0000319800444522618,0,0.0000319800444522618,0,0,0,0,0,0.0000319800444522618,0.0000319800444522618,0,0.0000319800444522618,0,0,0,0.128168544739958,0.091080335847149,0.0543870880138348,0.0708174555044308,0.0223629632360908,0.00396414556463827,0.297523145557172,0.258747341658805,0.264877916180303,0.116093957370601,0.0519675722349254,0.0107580869537409
0,0,0,0.567778018326398,1.1355560366528,0,0,0,0.567778018326398,0,0,0,0,0.567778018326398,0.567778018326398,0,0.567778018326398,0,0,0,0,0,0,0.0000254107650164916,0.0000508215300329832,0,0,0,0.0000254107650164916,0,0,0,0,0.0000254107650164916,0.0000254107650164916,0,0.0000254107650164916,0,0,0,0.122656631076637,0.129114935701694,0.0658912068047968,0.0813681542507525,0.0313718362912013,0.00181921754851961,0.291286140460545,0.306245457825753,0.116345728704508,0.142041094289185,0.0714804819913908,0.0725756859636016
0,0,0,0.563896938361046,1.12779387672209,0,0,0.563896938361046,0.563896938361046,0,0.563896938361046,0,0,0,0,0.563896938361046,0,0,0,0,0,0,0,0.0000261924780441553,0.0000523849560883106,0,0,0.0000261924780441553,0.0000261924780441553,0,0.0000261924780441553,0,0,0,0,0.0000261924780441553,0,0,0,0,0.110386772962743,0.133441755677328,0.0746957620945884,0.0708397220506879,0.0416300862023611,0.00510896265124491,0.288104162246686,0.249310483015488,0.146575726382897,0.102954773448161,0.110343671504417,0.102684990924306
